 label                                                                            ,  path                                                                                                      ,       volume  ,   eveapi_id  ,  meffic  , baseprob ,  copies
"CORAX"                                                                           , "/Ships/Destroyers/Standard Destroyers/Caldari"                                                            ,     "5000"    ,      "32876" , "10"     , ""       ,  "1"
"CORMORANT"                                                                       , "/Ships/Destroyers/Standard Destroyers/Caldari"                                                            ,     "5000"    ,      "16238" , "10"     , ""       ,  "1"
"ALGOS"                                                                           , "/Ships/Destroyers/Standard Destroyers/Gallente"                                                           ,     "5000"    ,      "32872" ,  "9"     , ""       ,  "1"
"CATALYST"                                                                        , "/Ships/Destroyers/Standard Destroyers/Gallente"                                                           ,     "5000"    ,      "16240" , "10"     , ""       ,  "1"
"THRASHER"                                                                        , "/Ships/Destroyers/Standard Destroyers/Minmatar"                                                           ,     "5000"    ,      "16242" , "10"     , ""       ,  "1"

"ASTERO"                                                                          , "/Ships/Frigates/Faction Frigates/Pirate Faction"                                                          ,     "2500"    ,      "33468" ,   ""     , ""       , ""
"CRUOR"                                                                           , "/Ships/Frigates/Faction Frigates/Pirate Faction"                                                          ,     "2500"    ,      "17926" ,   ""     , ""       , ""
"DAREDEVIL"                                                                       , "/Ships/Frigates/Faction Frigates/Pirate Faction"                                                          ,     "2500"    ,      "17928" ,   ""     , ""       , ""
"DRAMIEL"                                                                         , "/Ships/Frigates/Faction Frigates/Pirate Faction"                                                          ,     "2500"    ,      "17932" ,   ""     , ""       , ""
"GARMUR"                                                                          , "/Ships/Frigates/Faction Frigates/Pirate Faction"                                                          ,     "2500"    ,      "33816" ,   ""     , ""       , ""
"SUCCUBUS"                                                                        , "/Ships/Frigates/Faction Frigates/Pirate Faction"                                                          ,     "2500"    ,      "17924" ,   ""     , ""       , ""
"WORM"                                                                            , "/Ships/Frigates/Faction Frigates/Pirate Faction"                                                          ,     "2500"    ,      "17930" ,   ""     , ""       , ""

"PRORATOR"                                                                        , "/Ships/Industrial Ships/Advanced Industrial Ships/Transport Ships/Amarr"                                  ,    "20000"    ,      "12733" ,  "4"     , ""       , ""
"IMPEL"                                                                           , "/Ships/Industrial Ships/Advanced Industrial Ships/Transport Ships/Amarr"                                  ,    "20000"    ,      "12753" ,  "4"     , ""       , ""
"CRANE"                                                                           , "/Ships/Industrial Ships/Advanced Industrial Ships/Transport Ships/Caldari"                                ,    "20000"    ,      "12729" ,  "4"     , ""       , ""
"BUSTARD"                                                                         , "/Ships/Industrial Ships/Advanced Industrial Ships/Transport Ships/Caldari"                                ,    "20000"    ,      "12731" ,  "4"     , ""       , ""
"VIATOR"                                                                          , "/Ships/Industrial Ships/Advanced Industrial Ships/Transport Ships/Gallente"                               ,    "20000"    ,      "12743" ,  "4"     , ""       , ""
"OCCATOR"                                                                         , "/Ships/Industrial Ships/Advanced Industrial Ships/Transport Ships/Gallente"                               ,    "20000"    ,      "12745" ,  "4"     , ""       , ""
"PROWLER"                                                                         , "/Ships/Industrial Ships/Advanced Industrial Ships/Transport Ships/Minmatar"                               ,    "20000"    ,      "12735" ,  "4"     , ""       , ""
"MASTODON"                                                                        , "/Ships/Industrial Ships/Advanced Industrial Ships/Transport Ships/Minmatar"                               ,    "20000"    ,      "12747" ,  "4"     , ""       , ""
"SIGIL"                                                                           , "/Ships/Industrial Ships/Standard Industrial Ships/Amarr"                                                  ,    "20000"    ,      "19744" , "10"     , ""       ,  "1"
"BESTOWER"                                                                        , "/Ships/Industrial Ships/Standard Industrial Ships/Amarr"                                                  ,    "20000"    ,       "1944" , "10"     , ""       ,  "1"
"BADGER"                                                                          , "/Ships/Industrial Ships/Standard Industrial Ships/Caldari"                                                ,    "20000"    ,        "648" ,  "9"     , ""       ,  "1"
"TAYRA"                                                                           , "/Ships/Industrial Ships/Standard Industrial Ships/Caldari"                                                ,    "20000"    ,        "649" ,  "9"     , ""       ,  "1"
"EPITHAL"                                                                         , "/Ships/Industrial Ships/Standard Industrial Ships/Gallente"                                               ,    "20000"    ,        "655" ,  "9"     , ""       ,  "1"
"NEREUS"                                                                          , "/Ships/Industrial Ships/Standard Industrial Ships/Gallente"                                               ,    "20000"    ,        "650" ,  "9"     , ""       ,  "1"
"MAMMOTH"                                                                         , "/Ships/Industrial Ships/Standard Industrial Ships/Minmatar"                                               ,    "20000"    ,        "652" ,  "9"     , ""       ,  "1"
"WREATHE"                                                                         , "/Ships/Industrial Ships/Standard Industrial Ships/Minmatar"                                               ,    "20000"    ,        "653" ,  "9"     , ""       ,  "1"

"SMALL MOBILE SIPHON UNIT"                                                        , "/Structures/Deployable Structures/Mobile Siphon Units"                                                    ,       "35"    ,      "33477" , "10"     , ""       , ""
"SMALL MOBILE HYBRID SIPHON UNIT"                                                 , "/Structures/Deployable Structures/Mobile Siphon Units"                                                    ,       "35"    ,      "33581" , "10"     , ""       , ""
"SMALL MOBILE ROTE SIPHON UNIT"                                                   , "/Structures/Deployable Structures/Mobile Siphon Units"                                                    ,       "35"    ,      "33583" , "10"     , ""       , ""
"MOBILE SMALL WARP DISRUPTOR I"                                                   , "/Structures/Deployable Structures/Warp Disruption Fields"                                                 ,       "65"    ,      "12198" , "10"     , ""       ,  "1"
"MOBILE MEDIUM WARP DISRUPTOR I"                                                  , "/Structures/Deployable Structures/Warp Disruption Fields"                                                 ,      "195"    ,      "12199" , "10"     , ""       ,  "1"
"MOBILE LARGE WARP DISRUPTOR I"                                                   , "/Structures/Deployable Structures/Warp Disruption Fields"                                                 ,      "585"    ,      "12200" , "10"     , ""       ,  "1"
"AMARR CONTROL TOWER SMALL"                                                       , "/Structures/Starbase Structures/Control Towers"                                                           ,     "2000"    ,      "20060" ,  "9"     , ""       , ""
"CALDARI CONTROL TOWER SMALL"                                                     , "/Structures/Starbase Structures/Control Towers"                                                           ,     "2000"    ,      "20062" ,  "9"     , ""       , ""
"GALLENTE CONTROL TOWER SMALL"                                                    , "/Structures/Starbase Structures/Control Towers"                                                           ,     "2000"    ,      "20064" ,  "9"     , ""       , ""
"MINMATAR CONTROL TOWER SMALL"                                                    , "/Structures/Starbase Structures/Control Towers"                                                           ,     "2000"    ,      "20066" ,  "9"     , ""       , ""
"MOON HARVESTING ARRAY"                                                           , "/Structures/Starbase Structures/Moon Harvesting Arrays"                                                   ,     "4000"    ,      "16221" , "10"     , ""       , ""

"ELECTRONIC PARTS"                                                                , "/Trade Goods/Industrial Goods"                                                                            ,        "1"    ,       "3687" ,   ""     , ""       , ""
"ANTIKYTHERA ELEMENT"                                                             , "/Trade Goods/Unknown Components"                                                                          ,        "0.1"  ,      "34575" ,   ""     , ""       , ""



"CAPITAL INEFFICIENT ARMOR REPAIR UNIT BLUEPRINT COPY"                            , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""

"ENTOSIS LINK II BLUEPRINT COPY"                                                  , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"SIEGE MODULE II BLUEPRINT COPY"                                                  , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TRIAGE MODULE II BLUEPRINT COPY"                                                 , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""

"STANDARD DROP BOOSTER BLUEPRINT COPY"                                            , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"IMPROVED DROP BOOSTER BLUEPRINT COPY"                                            , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"STRONG DROP BOOSTER BLUEPRINT COPY"                                              , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"STANDARD FRENTIX BOOSTER BLUEPRINT COPY"                                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"IMPROVED FRENTIX BOOSTER BLUEPRINT COPY"                                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"STRONG FRENTIX BOOSTER BLUEPRINT COPY"                                           , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"STANDARD MINDFLOOD BOOSTER BLUEPRINT COPY"                                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"IMPROVED MINDFLOOD BOOSTER BLUEPRINT COPY"                                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"STRONG MINDFLOOD BOOSTER BLUEPRINT COPY"                                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"STANDARD SOOTH SAYER BOOSTER BLUEPRINT COPY"                                     , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"IMPROVED SOOTH SAYER BOOSTER BLUEPRINT COPY"                                     , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"STRONG SOOTH SAYER BOOSTER BLUEPRINT COPY"                                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""

"ASTERO BLUEPRINT COPY"                                                           , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"CRUOR BLUEPRINT COPY"                                                            , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"DAREDEVIL BLUEPRINT COPY"                                                        , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"DRAMIEL BLUEPRINT COPY"                                                          , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"GARMUR BLUEPRINT COPY"                                                           , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"SUCCUBUS BLUEPRINT COPY"                                                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"WORM BLUEPRINT COPY"                                                             , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"ASHIMMU BLUEPRINT COPY"                                                          , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"CYNABAL BLUEPRINT COPY"                                                          , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"GILA BLUEPRINT COPY"                                                             , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"ORTHRUS BLUEPRINT COPY"                                                          , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PHANTASM BLUEPRINT COPY"                                                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"STRATIOS BLUEPRINT COPY"                                                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"VIGILANT BLUEPRINT COPY"                                                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"VINDICATOR BLUEPRINT COPY"                                                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""

"DEVOTER BLUEPRINT COPY"                                                          , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"ONYX BLUEPRINT COPY"                                                             , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PHOBOS BLUEPRINT COPY"                                                           , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"BROADSWORD BLUEPRINT COPY"                                                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"CONFESSOR BLUEPRINT COPY"                                                        , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"JACKDAW BLUEPRINT COPY"                                                          , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"HECATE BLUEPRINT COPY"                                                           , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"SVIPUL BLUEPRINT COPY"                                                           , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION BLUEPRINT COPY"                                                           , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU BLUEPRINT COPY"                                                            , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS BLUEPRINT COPY"                                                          , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI BLUEPRINT COPY"                                                             , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""


"LEGION DEFENSIVE - ADAPTIVE AUGMENTER BLUEPRINT COPY"                            , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION DEFENSIVE - AUGMENTED PLATING BLUEPRINT COPY"                             , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION DEFENSIVE - NANOBOT INJECTOR BLUEPRINT COPY"                              , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION DEFENSIVE - WARFARE PROCESSOR BLUEPRINT COPY"                             , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION ELECTRONICS - DISSOLUTION SEQUENCER BLUEPRINT COPY"                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION ELECTRONICS - EMERGENT LOCUS ANALYZER BLUEPRINT COPY"                     , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION ELECTRONICS - ENERGY PARASITIC COMPLEX BLUEPRINT COPY"                    , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION ELECTRONICS - TACTICAL TARGETING NETWORK BLUEPRINT COPY"                  , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION ENGINEERING - AUGMENTED CAPACITOR RESERVOIR BLUEPRINT COPY"               , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION ENGINEERING - CAPACITOR REGENERATION MATRIX BLUEPRINT COPY"               , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION ENGINEERING - POWER CORE MULTIPLIER BLUEPRINT COPY"                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION ENGINEERING - SUPPLEMENTAL COOLANT INJECTOR BLUEPRINT COPY"               , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION OFFENSIVE - ASSAULT OPTIMIZATION BLUEPRINT COPY"                          , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION OFFENSIVE - COVERT RECONFIGURATION BLUEPRINT COPY"                        , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION OFFENSIVE - DRONE SYNTHESIS PROJECTOR BLUEPRINT COPY"                     , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION OFFENSIVE - LIQUID CRYSTAL MAGNIFIERS BLUEPRINT COPY"                     , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION PROPULSION - CHASSIS OPTIMIZATION BLUEPRINT COPY"                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION PROPULSION - FUEL CATALYST BLUEPRINT COPY"                                , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION PROPULSION - INTERDICTION NULLIFIER BLUEPRINT COPY"                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LEGION PROPULSION - WAKE LIMITER BLUEPRINT COPY"                                 , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""

"TENGU DEFENSIVE - ADAPTIVE SHIELDING BLUEPRINT COPY"                             , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU DEFENSIVE - AMPLIFICATION NODE BLUEPRINT COPY"                             , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU DEFENSIVE - SUPPLEMENTAL SCREENING BLUEPRINT COPY"                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU DEFENSIVE - WARFARE PROCESSOR BLUEPRINT COPY"                              , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU ELECTRONICS - CPU EFFICIENCY GATE BLUEPRINT COPY"                          , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU ELECTRONICS - DISSOLUTION SEQUENCER BLUEPRINT COPY"                        , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU ELECTRONICS - EMERGENT LOCUS ANALYZER BLUEPRINT COPY"                      , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU ELECTRONICS - OBFUSCATION MANIFOLD BLUEPRINT COPY"                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU ENGINEERING - AUGMENTED CAPACITOR RESERVOIR BLUEPRINT COPY"                , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU ENGINEERING - CAPACITOR REGENERATION MATRIX BLUEPRINT COPY"                , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU ENGINEERING - POWER CORE MULTIPLIER BLUEPRINT COPY"                        , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU ENGINEERING - SUPPLEMENTAL COOLANT INJECTOR BLUEPRINT COPY"                , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU OFFENSIVE - ACCELERATED EJECTION BAY BLUEPRINT COPY"                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU OFFENSIVE - COVERT RECONFIGURATION BLUEPRINT COPY"                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU OFFENSIVE - MAGNETIC INFUSION BASIN BLUEPRINT COPY"                        , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU OFFENSIVE - RIFLING LAUNCHER PATTERN BLUEPRINT COPY"                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU PROPULSION - FUEL CATALYST BLUEPRINT COPY"                                 , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU PROPULSION - GRAVITATIONAL CAPACITOR BLUEPRINT COPY"                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU PROPULSION - INTERCALATED NANOFIBERS BLUEPRINT COPY"                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"TENGU PROPULSION - INTERDICTION NULLIFIER BLUEPRINT COPY"                        , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""

"PROTEUS DEFENSIVE - ADAPTIVE AUGMENTER BLUEPRINT COPY"                           , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS DEFENSIVE - AUGMENTED PLATING BLUEPRINT COPY"                            , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS DEFENSIVE - NANOBOT INJECTOR BLUEPRINT COPY"                             , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS DEFENSIVE - WARFARE PROCESSOR BLUEPRINT COPY"                            , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS ELECTRONICS - CPU EFFICIENCY GATE BLUEPRINT COPY"                        , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS ELECTRONICS - DISSOLUTION SEQUENCER BLUEPRINT COPY"                      , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS ELECTRONICS - EMERGENT LOCUS ANALYZER BLUEPRINT COPY"                    , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS ELECTRONICS - FRICTION EXTENSION PROCESSOR BLUEPRINT COPY"               , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS ENGINEERING - AUGMENTED CAPACITOR RESERVOIR BLUEPRINT COPY"              , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS ENGINEERING - CAPACITOR REGENERATION MATRIX BLUEPRINT COPY"              , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS ENGINEERING - POWER CORE MULTIPLIER BLUEPRINT COPY"                      , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS ENGINEERING - SUPPLEMENTAL COOLANT INJECTOR BLUEPRINT COPY"              , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS OFFENSIVE - COVERT RECONFIGURATION BLUEPRINT COPY"                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS OFFENSIVE - DISSONIC ENCODING PLATFORM BLUEPRINT COPY"                   , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS OFFENSIVE - DRONE SYNTHESIS PROJECTOR BLUEPRINT COPY"                    , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS OFFENSIVE - HYBRID PROPULSION ARMATURE BLUEPRINT COPY"                   , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS PROPULSION - GRAVITATIONAL CAPACITOR BLUEPRINT COPY"                     , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS PROPULSION - INTERDICTION NULLIFIER BLUEPRINT COPY"                      , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"PROTEUS PROPULSION - LOCALIZED INJECTORS BLUEPRINT COPY"                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , "" 
"PROTEUS PROPULSION - WAKE LIMITER BLUEPRINT COPY"                                , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""

"LOKI DEFENSIVE - ADAPTIVE AUGMENTER BLUEPRINT COPY"                              , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI DEFENSIVE - ADAPTIVE SHIELDING BLUEPRINT COPY"                              , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI DEFENSIVE - AMPLIFICATION NODE BLUEPRINT COPY"                              , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI DEFENSIVE - WARFARE PROCESSOR BLUEPRINT COPY"                               , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI ELECTRONICS - DISSOLUTION SEQUENCER BLUEPRINT COPY"                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI ELECTRONICS - EMERGENT LOCUS ANALYZER BLUEPRINT COPY"                       , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI ELECTRONICS - IMMOBILITY DRIVERS BLUEPRINT COPY"                            , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI ELECTRONICS - TACTICAL TARGETING NETWORK BLUEPRINT COPY"                    , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI ENGINEERING - AUGMENTED CAPACITOR RESERVOIR BLUEPRINT COPY"                 , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI ENGINEERING - CAPACITOR REGENERATION MATRIX BLUEPRINT COPY"                 , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI ENGINEERING - POWER CORE MULTIPLIER BLUEPRINT COPY"                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI ENGINEERING - SUPPLEMENTAL COOLANT INJECTOR BLUEPRINT COPY"                 , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI OFFENSIVE - COVERT RECONFIGURATION BLUEPRINT COPY"                          , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI OFFENSIVE - HARDPOINT EFFICIENCY CONFIGURATION BLUEPRINT COPY"              , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI OFFENSIVE - PROJECTILE SCOPING ARRAY BLUEPRINT COPY"                        , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI OFFENSIVE - TURRET CONCURRENCE REGISTRY BLUEPRINT COPY"                     , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI PROPULSION - CHASSIS OPTIMIZATION BLUEPRINT COPY"                           , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI PROPULSION - FUEL CATALYST BLUEPRINT COPY"                                  , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI PROPULSION - INTERCALATED NANOFIBERS BLUEPRINT COPY"                        , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""
"LOKI PROPULSION - INTERDICTION NULLIFIER BLUEPRINT COPY"                         , ""                                                                                                         ,        "0"    ,           "" ,   ""     , ""       , ""

